Date,Team,basic_MP,basic_FG,basic_FGA,basic_FG%,basic_3P,basic_3PA,basic_3P%,basic_FT,basic_FTA,basic_FT%,basic_ORB,basic_DRB,basic_TRB,basic_AST,basic_STL,basic_BLK,basic_TOV,basic_PF,basic_PTS,advanced_MP,advanced_TS%,advanced_eFG%,advanced_3PAr,advanced_FTr,advanced_ORB%,advanced_DRB%,advanced_TRB%,advanced_AST%,advanced_STL%,advanced_BLK%,advanced_TOV%,advanced_USG%,advanced_ORtg,advanced_DRtg
2024-11-24,Los Angeles Clippers,240.0,40.166666666666664,86.33333333333333,0.4691666666666667,13.333333333333334,34.5,0.3898333333333333,19.5,24.833333333333332,0.7911666666666667,12.333333333333334,34.333333333333336,46.666666666666664,24.666666666666668,8.0,3.8333333333333335,17.833333333333332,19.5,113.16666666666667,240.0,0.5855,0.5473333333333333,0.3998333333333333,0.291,29.866666666666664,75.63333333333334,53.38333333333333,60.46666666666667,8.049999999999999,7.833333333333333,15.516666666666666,100.0,113.86666666666667,112.16666666666667
2024-11-24,Miami Heat,245.0,38.8,89.6,0.43360000000000004,14.8,41.6,0.3594,18.0,24.8,0.732,9.2,36.6,45.8,25.6,9.0,4.0,11.4,16.2,110.4,245.0,0.5509999999999999,0.5174000000000001,0.46820000000000006,0.2784,20.18,77.76,49.18,66.4,9.2,7.38,10.26,100.0,111.32000000000001,107.55999999999999
2024-11-24,Minnesota Timberwolves,243.57142857142858,40.285714285714285,87.28571428571429,0.46185714285714285,13.428571428571429,39.142857142857146,0.3407142857142857,18.0,21.714285714285715,0.8344285714285714,9.142857142857142,30.142857142857142,39.285714285714285,21.285714285714285,8.857142857142858,3.2857142857142856,14.285714285714286,19.285714285714285,112.0,243.57142857142858,0.5798571428571428,0.5388571428571429,0.44899999999999995,0.25514285714285717,21.885714285714283,75.54285714285713,48.18571428571429,52.5,8.957142857142857,6.528571428571429,12.9,100.0,114.32857142857142,117.17142857142858
2024-11-24,Philadelphia 76ers,243.57142857142858,36.42857142857143,86.42857142857143,0.4208571428571429,12.714285714285714,39.142857142857146,0.3191428571428571,18.142857142857142,22.142857142857142,0.826,10.428571428571429,27.857142857142858,38.285714285714285,21.857142857142858,9.285714285714286,4.571428571428571,13.285714285714286,18.428571428571427,103.71428571428571,243.57142857142858,0.539,0.49400000000000005,0.451,0.25957142857142856,22.599999999999998,73.67142857142858,45.528571428571425,59.94285714285714,9.614285714285714,9.442857142857141,12.085714285714285,100.0,107.51428571428572,115.74285714285715
2024-11-24,Sacramento Kings,243.125,41.25,83.5,0.495125,12.75,34.125,0.364875,19.25,24.125,0.79725,9.375,33.375,42.75,24.75,6.875,5.25,14.625,20.875,114.5,243.125,0.6094999999999999,0.571375,0.40725,0.290875,25.025,76.4125,52.5125,59.9375,7.1,10.625,13.5375,100.0,118.0875,113.35
2024-11-24,Toronto Raptors,243.125,42.0,91.875,0.456125,10.375,31.75,0.331125,15.75,22.625,0.702,13.75,30.625,44.375,28.625,7.625,3.625,14.375,21.125,110.125,243.125,0.54025,0.5125000000000001,0.34575,0.247625,30.8875,71.025,50.5,67.7125,7.6625,7.7375,12.375,100.0,111.8625,121.5625
2024-11-24,Washington Wizards,240.0,39.875,89.375,0.44725,13.25,37.25,0.34962499999999996,15.375,20.125,0.757,9.875,31.375,41.25,24.25,8.5,5.125,16.625,22.25,108.375,240.0,0.5525,0.521,0.418125,0.23025,22.0375,73.375,47.225,61.1125,8.25,9.9,14.55,100.0,106.1875,121.875
2024-11-25,Atlanta Hawks,240.0,42.42857142857143,92.85714285714286,0.45685714285714285,12.142857142857142,36.57142857142857,0.32399999999999995,18.571428571428573,24.0,0.783,10.285714285714286,33.0,43.285714285714285,29.571428571428573,9.857142857142858,5.571428571428571,14.428571428571429,17.428571428571427,115.57142857142857,240.0,0.5584285714285714,0.5227142857142857,0.3965714285714285,0.263,21.25714285714286,76.07142857142857,47.385714285714286,69.94285714285715,9.385714285714286,10.728571428571428,12.257142857142856,100.0,109.82857142857142,115.98571428571428
2024-11-25,Boston Celtics,246.25,41.0,87.75,0.4685,19.375,51.0,0.38575,15.375,19.25,0.795625,8.25,32.875,41.125,27.125,5.625,6.25,12.375,17.125,116.75,246.25,0.60825,0.5796250000000001,0.58075,0.222,19.4625,72.1125,46.95,66.025,5.75,10.4375,11.4125,100.0,119.7,113.675
2024-11-25,Brooklyn Nets,242.77777777777777,37.666666666666664,82.44444444444444,0.4584444444444445,16.333333333333332,41.333333333333336,0.3933333333333333,18.333333333333332,21.88888888888889,0.8525555555555555,9.0,29.444444444444443,38.44444444444444,25.444444444444443,5.222222222222222,3.2222222222222223,14.666666666666666,19.333333333333332,110.0,242.77777777777777,0.599111111111111,0.5587777777777778,0.505,0.2687777777777778,22.01111111111111,75.11111111111111,47.888888888888886,68.17777777777778,5.377777777777777,6.533333333333333,13.8,100.0,114.9888888888889,116.11111111111111
2024-11-25,Charlotte Hornets,243.125,40.5,89.625,0.450625,16.125,43.375,0.36675,13.25,16.875,0.77,11.75,33.875,45.625,22.75,7.5,4.875,15.625,20.625,110.375,243.125,0.56625,0.53975,0.483125,0.189125,26.95,75.6875,51.3125,55.7875,7.6,9.275,13.875,100.0,112.1375,113.075
2024-11-25,Dallas Mavericks,243.125,44.625,90.75,0.493375,12.0,34.25,0.35362499999999997,18.875,23.875,0.78625,12.0,32.875,44.875,25.0,7.875,5.625,14.5,19.75,120.125,243.125,0.595125,0.55975,0.377625,0.2655,28.6125,71.64999999999999,50.975,55.925000000000004,7.925,9.925,12.5125,100.0,119.6625,118.5625
2024-11-25,Denver Nuggets,240.0,44.285714285714285,89.0,0.49971428571428567,14.285714285714286,32.42857142857143,0.4415714285714286,21.285714285714285,27.857142857142858,0.771,12.857142857142858,31.428571428571427,44.285714285714285,32.0,7.285714285714286,5.285714285714286,15.285714285714286,19.142857142857142,124.14285714285714,240.0,0.6158571428571429,0.5800000000000001,0.366,0.31471428571428567,28.97142857142857,74.75714285714285,51.55714285714286,72.15714285714286,7.1000000000000005,9.057142857142859,13.114285714285714,100.0,121.95714285714287,119.97142857142856
2024-11-25,Detroit Pistons,243.57142857142858,40.714285714285715,87.57142857142857,0.4655714285714286,11.857142857142858,36.0,0.329,16.857142857142858,23.0,0.7301428571428571,11.714285714285714,34.857142857142854,46.57142857142857,25.571428571428573,5.142857142857143,6.0,16.428571428571427,19.0,110.14285714285714,243.57142857142858,0.5644285714285714,0.5334285714285715,0.41285714285714287,0.265,26.3,72.22857142857143,50.51428571428572,63.25714285714286,5.142857142857143,9.971428571428572,14.442857142857141,100.0,110.67142857142858,114.3
2024-11-25,Golden State Warriors,240.0,43.57142857142857,94.0,0.4634285714285714,16.285714285714285,42.857142857142854,0.3774285714285714,13.0,19.285714285714285,0.6858571428571428,12.857142857142858,33.714285714285715,46.57142857142857,30.714285714285715,10.0,6.714285714285714,14.714285714285714,21.142857142857142,116.42857142857143,240.0,0.568,0.5498571428571429,0.4565714285714285,0.20514285714285713,26.785714285714285,72.01428571428572,48.82857142857143,70.1,9.814285714285715,12.814285714285715,12.471428571428572,100.0,114.62857142857142,107.88571428571429
2024-11-25,Indiana Pacers,246.25,43.375,87.5,0.496875,14.625,35.0,0.42175,18.375,22.875,0.8069999999999999,8.625,32.875,41.5,28.5,7.875,3.875,14.75,20.375,119.75,246.25,0.615,0.5805,0.398625,0.264375,21.1875,75.3625,49.2375,65.775,7.7625,7.6375,13.0125,100.0,118.75,114.925
2024-11-25,Los Angeles Clippers,240.0,40.0,86.85714285714286,0.464,12.428571428571429,33.285714285714285,0.3725714285714286,18.0,23.142857142857142,0.777,12.0,34.285714285714285,46.285714285714285,23.714285714285715,8.0,3.7142857142857144,17.285714285714285,18.428571428571427,110.42857142857143,240.0,0.572,0.5365714285714286,0.384,0.26999999999999996,28.514285714285712,76.39999999999999,52.67142857142857,58.42857142857143,8.071428571428571,7.871428571428572,15.12857142857143,100.0,111.28571428571429,114.4857142857143
2024-11-25,Memphis Grizzlies,240.0,43.8,91.6,0.48020000000000007,12.7,35.7,0.3557,18.6,23.8,0.7836000000000001,12.2,37.5,49.7,30.5,7.6,7.5,17.8,19.9,118.9,240.0,0.5856,0.55,0.3891,0.2649,27.939999999999998,77.15,54.21,69.64,7.340000000000001,14.45,14.9,100.0,114.96,105.67999999999999
2024-11-25,New Orleans Pelicans,240.0,36.5,84.875,0.43174999999999997,9.375,31.375,0.304,14.5,20.5,0.705375,12.5,30.25,42.75,23.375,7.5,4.375,17.875,16.875,96.875,240.0,0.517875,0.48724999999999996,0.369,0.243125,28.4875,71.025,49.925,63.7,7.75,8.3625,16.0125,100.0,100.475,122.9375
2024-11-25,New York Knicks,240.0,44.666666666666664,89.44444444444444,0.5005555555555555,15.555555555555555,37.22222222222222,0.4114444444444445,14.88888888888889,17.444444444444443,0.8446666666666667,9.333333333333334,32.55555555555556,41.888888888888886,29.333333333333332,8.11111111111111,4.222222222222222,12.333333333333334,17.555555555555557,119.77777777777777,240.0,0.6181111111111111,0.5877777777777777,0.4161111111111111,0.19922222222222222,23.11111111111111,77.94444444444444,51.077777777777776,65.45555555555556,8.255555555555555,8.511111111111111,11.31111111111111,100.0,122.1222222222222,116.47777777777777
2024-11-25,Oklahoma City Thunder,240.0,44.0,93.0,0.4748,16.2,42.4,0.39039999999999997,15.4,18.6,0.8353999999999999,10.8,34.0,44.8,27.4,12.4,5.0,13.6,23.0,119.6,240.0,0.5918,0.5622,0.454,0.20339999999999997,25.06,76.97999999999999,51.2,62.58,12.1,10.74,11.879999999999999,100.0,117.94000000000001,108.04
2024-11-25,Orlando Magic,240.0,36.7,85.6,0.4307,10.5,37.7,0.2792,17.8,23.1,0.7669,9.3,30.0,39.3,23.8,9.1,5.7,14.5,19.8,101.7,240.0,0.5325,0.49169999999999997,0.43929999999999997,0.2733,20.28,76.11,46.17999999999999,64.81,9.26,11.48,13.09,100.0,104.15,110.1
2024-11-25,Portland Trail Blazers,240.0,36.9,90.9,0.4101,10.9,35.5,0.3032,16.8,22.4,0.756,13.9,31.7,45.6,18.3,8.2,6.4,15.4,19.1,101.5,240.0,0.5075000000000001,0.47030000000000005,0.3897,0.2523,28.48,71.53999999999999,48.910000000000004,50.07,8.26,12.32,13.3,100.0,103.08,112.25999999999999
2024-11-25,Sacramento Kings,242.77777777777777,41.333333333333336,83.88888888888889,0.49377777777777776,12.222222222222221,33.888888888888886,0.3521111111111111,19.0,24.0,0.7907777777777778,9.333333333333334,32.111111111111114,41.44444444444444,24.666666666666668,7.222222222222222,5.111111111111111,14.333333333333334,21.0,113.88888888888889,242.77777777777777,0.6041111111111112,0.5666666666666667,0.40288888888888885,0.2878888888888889,24.62222222222222,75.33333333333333,51.266666666666666,59.62222222222223,7.444444444444445,10.255555555555555,13.255555555555555,100.0,117.36666666666666,115.54444444444445
2024-11-25,Toronto Raptors,242.77777777777777,41.888888888888886,93.22222222222223,0.44922222222222224,10.333333333333334,32.111111111111114,0.32611111111111113,14.88888888888889,21.22222222222222,0.7128888888888889,14.777777777777779,30.22222222222222,45.0,28.333333333333332,7.555555555555555,3.7777777777777777,13.88888888888889,21.77777777777778,109.0,242.77777777777777,0.5314444444444445,0.5046666666666666,0.34477777777777774,0.23077777777777778,32.099999999999994,72.22222222222223,51.2,67.23333333333333,7.655555555555555,8.3,11.933333333333334,100.0,111.51111111111112,120.36666666666666
2024-11-26,Chicago Bulls,240.0,42.888888888888886,89.88888888888889,0.47766666666666663,17.22222222222222,43.0,0.39666666666666667,15.555555555555555,19.666666666666668,0.8028888888888889,9.0,35.111111111111114,44.111111111111114,28.88888888888889,7.0,4.222222222222222,15.222222222222221,18.11111111111111,118.55555555555556,240.0,0.6015555555555555,0.5728888888888889,0.47777777777777775,0.22044444444444444,20.033333333333335,78.15555555555555,49.27777777777778,67.30000000000001,6.7555555555555555,7.477777777777778,13.344444444444443,100.0,114.88888888888889,116.73333333333332
2024-11-26,Houston Rockets,243.57142857142858,41.714285714285715,95.57142857142857,0.435,10.714285714285714,34.0,0.3132857142857143,17.571428571428573,22.714285714285715,0.7922857142857144,14.142857142857142,36.857142857142854,51.0,23.285714285714285,8.0,5.428571428571429,12.428571428571429,19.285714285714285,111.71428571428571,243.57142857142858,0.5282857142857142,0.49142857142857144,0.3575714285714286,0.23900000000000002,29.24285714285714,77.45714285714287,53.0,55.214285714285715,7.871428571428572,10.185714285714285,10.6,100.0,110.68571428571428,106.2
2024-11-26,Los Angeles Lakers,240.0,39.625,87.375,0.454375,11.125,33.75,0.332,20.5,25.75,0.785,9.375,31.375,40.75,25.25,7.75,3.125,12.75,14.125,110.875,240.0,0.561625,0.517375,0.384875,0.298375,21.4375,72.65,47.1625,63.8375,7.8625,5.6375,11.4375,100.0,111.75,119.9375
2024-11-26,Miami Heat,244.16666666666666,38.166666666666664,87.5,0.4371666666666667,14.0,39.5,0.357,18.833333333333332,25.666666666666668,0.7378333333333332,9.166666666666666,35.333333333333336,44.5,25.666666666666668,8.5,3.6666666666666665,10.833333333333334,15.833333333333334,109.16666666666667,244.16666666666666,0.5543333333333333,0.5176666666666666,0.453,0.297,20.48333333333333,77.51666666666667,49.0,67.71666666666667,8.816666666666666,7.1000000000000005,9.9,100.0,112.55,110.0
2024-11-26,Milwaukee Bucks,240.0,38.857142857142854,84.28571428571429,0.46071428571428574,12.285714285714286,35.57142857142857,0.341,15.285714285714286,21.0,0.6995714285714286,8.428571428571429,33.714285714285715,42.142857142857146,21.857142857142858,6.0,5.285714285714286,13.428571428571429,19.428571428571427,105.28571428571429,240.0,0.5654285714285714,0.5342857142857143,0.42371428571428577,0.2552857142857143,19.17142857142857,78.22857142857143,48.285714285714285,56.214285714285715,6.114285714285714,11.071428571428571,12.557142857142859,100.0,108.92857142857143,118.82857142857142
2024-11-26,Minnesota Timberwolves,243.57142857142858,41.0,86.0,0.47928571428571426,16.571428571428573,41.57142857142857,0.39885714285714285,15.571428571428571,20.428571428571427,0.7774285714285715,11.0,32.57142857142857,43.57142857142857,27.428571428571427,8.0,5.857142857142857,17.571428571428573,19.0,114.14285714285714,243.57142857142858,0.6031428571428572,0.5771428571428572,0.485,0.24357142857142858,26.214285714285715,75.18571428571428,51.114285714285714,66.85714285714286,8.028571428571428,10.742857142857144,15.6,100.0,114.67142857142858,109.11428571428571
2024-11-26,Phoenix Suns,243.125,41.75,90.625,0.461625,15.375,44.125,0.34875,15.0,19.125,0.784875,10.5,35.875,46.375,27.375,7.0,4.875,12.875,17.0,113.875,243.125,0.576375,0.546125,0.484875,0.216,23.3,77.95,50.65,66.075,6.9750000000000005,8.75,11.525,100.0,114.77499999999999,113.95
2024-11-26,San Antonio Spurs,240.0,36.833333333333336,87.83333333333333,0.4191666666666667,13.0,40.666666666666664,0.31983333333333336,17.333333333333332,21.166666666666668,0.8183333333333334,11.666666666666666,32.333333333333336,44.0,23.333333333333332,10.0,7.166666666666667,14.833333333333334,14.666666666666666,104.0,240.0,0.535,0.49300000000000005,0.46216666666666667,0.2396666666666667,25.516666666666666,73.60000000000001,49.050000000000004,63.73333333333333,10.216666666666667,13.1,13.266666666666666,100.0,106.13333333333333,111.93333333333334
2024-11-26,Utah Jazz,240.0,40.333333333333336,86.5,0.466,13.5,36.833333333333336,0.36966666666666664,13.666666666666666,17.0,0.8048333333333333,12.333333333333334,32.166666666666664,44.5,25.666666666666668,6.833333333333333,3.8333333333333335,19.166666666666668,18.5,107.83333333333333,240.0,0.5731666666666667,0.5436666666666666,0.425,0.19833333333333333,30.03333333333333,74.36666666666666,52.5,63.53333333333333,7.066666666666666,7.766666666666667,16.883333333333333,100.0,110.58333333333333,117.23333333333333
2024-11-26,Washington Wizards,240.0,40.666666666666664,90.0,0.4526666666666667,10.333333333333334,34.666666666666664,0.303,16.833333333333332,22.333333333333332,0.754,7.0,36.0,43.0,25.166666666666668,7.5,5.5,14.833333333333334,21.5,108.5,240.0,0.5438333333333333,0.5103333333333334,0.3838333333333333,0.24850000000000003,15.783333333333333,73.38333333333334,45.93333333333334,61.550000000000004,7.233333333333333,9.766666666666667,12.950000000000001,100.0,104.58333333333333,116.10000000000001
2024-11-27,Atlanta Hawks,240.0,43.3,94.7,0.4591,13.1,36.5,0.358,16.4,20.9,0.7809,14.4,31.7,46.1,30.8,9.8,4.8,17.1,18.9,116.1,240.0,0.5622,0.529,0.38689999999999997,0.22199999999999998,30.74,75.78,51.73,71.64,9.510000000000002,10.03,14.15,100.0,112.59,117.25
2024-11-27,Brooklyn Nets,242.5,38.3,82.9,0.46319999999999995,16.5,41.4,0.3969,18.6,21.9,0.8628,8.8,29.4,38.2,26.1,5.5,3.0,14.5,19.8,111.7,242.5,0.6049,0.5638,0.5028,0.2672,21.52,76.66,48.03,68.63,5.63,6.1,13.61,100.0,116.03,116.05
2024-11-27,Charlotte Hornets,242.77777777777777,40.111111111111114,90.55555555555556,0.4425555555555556,16.22222222222222,44.22222222222222,0.36300000000000004,12.11111111111111,15.88888888888889,0.7261111111111112,12.222222222222221,33.111111111111114,45.333333333333336,22.666666666666668,7.777777777777778,4.888888888888889,15.333333333333334,20.444444444444443,108.55555555555556,242.77777777777777,0.5547777777777778,0.5313333333333333,0.4872222222222222,0.17722222222222223,27.133333333333333,76.95555555555556,51.099999999999994,56.2,7.8999999999999995,9.788888888888888,13.600000000000001,100.0,110.45555555555556,111.74444444444445
2024-11-27,Chicago Bulls,240.0,43.2,89.6,0.4828,17.1,42.9,0.3951,15.1,19.3,0.7914,8.8,34.6,43.4,29.0,7.2,4.4,15.5,18.9,118.6,240.0,0.6047,0.5777,0.47830000000000006,0.21680000000000002,19.82,78.45,49.22,67.09,6.94,7.910000000000001,13.62,100.0,114.8,117.8
2024-11-27,Cleveland Cavaliers,240.0,46.8,88.9,0.5274,16.2,39.0,0.41550000000000004,15.9,19.6,0.7819,8.6,34.7,43.3,29.3,9.5,5.0,14.5,18.1,125.7,240.0,0.6455,0.6183,0.43710000000000004,0.2253,21.27,76.97999999999999,50.589999999999996,62.529999999999994,9.36,9.879999999999999,12.99,100.0,123.62,111.35999999999999
2024-11-27,Dallas Mavericks,240.0,44.111111111111114,88.88888888888889,0.4971111111111111,12.0,33.666666666666664,0.3576666666666667,16.444444444444443,21.333333333333332,0.7703333333333333,10.444444444444445,34.888888888888886,45.333333333333336,25.77777777777778,7.777777777777778,5.555555555555555,13.11111111111111,21.0,116.66666666666667,240.0,0.5943333333333334,0.5648888888888889,0.37933333333333336,0.24122222222222225,24.72222222222222,75.26666666666667,51.044444444444444,58.3111111111111,7.844444444444444,10.511111111111111,11.711111111111112,100.0,118.43333333333334,106.25555555555555
2024-11-27,Denver Nuggets,246.25,43.75,89.25,0.491625,11.5,31.0,0.37925,18.75,24.375,0.760875,10.375,34.375,44.75,29.375,8.875,4.25,13.375,18.625,117.75,246.25,0.58875,0.55625,0.3495,0.271875,23.7875,73.0125,49.5375,67.2375,8.8375,7.949999999999999,11.7375,100.0,116.1875,111.6375
2024-11-27,Detroit Pistons,245.0,40.2,89.1,0.4524,13.6,37.5,0.3626,15.1,19.8,0.7506999999999999,12.4,35.6,48.0,24.6,6.5,5.5,16.0,20.6,109.1,245.0,0.5593,0.529,0.4232,0.22799999999999998,27.32,78.38,53.23,60.57000000000001,6.55,11.03,14.1,100.0,110.49000000000001,110.42999999999999
2024-11-27,Golden State Warriors,240.0,42.5,94.5,0.450125,16.25,43.75,0.37025,13.25,19.5,0.689375,13.5,34.375,47.875,30.0,9.625,6.625,14.875,21.125,114.5,240.0,0.555875,0.536,0.46325,0.20625,27.3125,73.3875,49.5125,70.2625,9.45,12.775,12.5375,100.0,112.775,107.3625
2024-11-27,Houston Rockets,246.25,41.5,94.625,0.4375,10.625,33.625,0.3145,19.375,24.625,0.7985,14.125,37.0,51.125,23.25,8.25,6.5,13.5,19.25,113.0,246.25,0.535125,0.493875,0.356875,0.263125,29.3875,77.675,53.2875,55.5,8.0375,11.6875,11.3625,100.0,110.85,106.1125
2024-11-27,Indiana Pacers,245.55555555555554,43.666666666666664,88.22222222222223,0.49600000000000005,14.444444444444445,34.666666666666664,0.42000000000000004,18.11111111111111,22.555555555555557,0.8062222222222223,9.777777777777779,32.333333333333336,42.111111111111114,28.333333333333332,8.11111111111111,4.555555555555555,14.444444444444445,20.444444444444443,119.88888888888889,245.55555555555554,0.6121111111111112,0.5781111111111111,0.3921111111111111,0.25866666666666666,23.633333333333333,74.57777777777778,49.91111111111111,64.98888888888888,8.100000000000001,8.922222222222222,12.733333333333333,100.0,120.08888888888889,115.84444444444443
2024-11-27,Los Angeles Clippers,240.0,40.625,87.125,0.46925,12.375,33.25,0.3715,18.125,23.375,0.774875,12.125,34.25,46.375,24.125,9.25,3.75,17.125,18.5,111.75,240.0,0.576125,0.541125,0.382375,0.271375,28.825,76.3,52.8375,58.625,9.3,7.8500000000000005,14.9625,100.0,112.4125,112.11250000000001
2024-11-27,Los Angeles Lakers,240.0,40.55555555555556,87.66666666666667,0.46311111111111114,11.333333333333334,33.77777777777778,0.33755555555555555,19.333333333333332,24.0,0.8088888888888889,9.555555555555555,31.77777777777778,41.333333333333336,25.88888888888889,7.777777777777778,3.111111111111111,12.777777777777779,14.222222222222221,111.77777777777777,240.0,0.5692222222222223,0.5272222222222223,0.38411111111111107,0.27755555555555556,22.266666666666666,73.03333333333333,48.01111111111111,63.92222222222222,7.933333333333334,5.755555555555556,11.511111111111111,100.0,113.41111111111111,118.55555555555556
2024-11-27,Memphis Grizzlies,240.0,44.45454545454545,91.72727272727273,0.48636363636363633,13.090909090909092,36.63636363636363,0.357,18.0,23.09090909090909,0.7805454545454545,12.0,37.0,49.0,30.545454545454547,8.090909090909092,7.181818181818182,17.727272727272727,20.0,120.0,240.0,0.5919090909090909,0.5581818181818181,0.39872727272727276,0.2564545454545455,27.518181818181816,77.22727272727273,53.82727272727273,68.83636363636364,7.8,13.909090909090908,14.863636363636363,100.0,115.82727272727271,105.66363636363636
2024-11-27,Miami Heat,243.125,40.5,89.5,0.45275,15.5,39.0,0.39525,16.0,19.625,0.8146249999999999,10.5,32.625,43.125,23.875,10.375,3.25,14.5,16.125,112.5,243.125,0.574375,0.5395,0.438375,0.224,22.225,74.7375,48.6625,58.925,10.4125,6.949999999999999,12.975,100.0,113.5625,112.35
2024-11-27,Minnesota Timberwolves,243.125,40.0,84.5,0.475125,16.25,41.25,0.393875,16.625,21.25,0.7913749999999999,10.125,32.125,42.25,27.125,8.375,6.25,17.25,19.0,112.875,243.125,0.603375,0.5726249999999999,0.49025,0.25875,24.225,74.625,49.8875,67.975,8.424999999999999,11.375,15.5125,100.0,113.5125,110.05
2024-11-27,New Orleans Pelicans,240.0,39.888888888888886,90.22222222222223,0.4415555555555556,11.777777777777779,33.22222222222222,0.3581111111111111,15.555555555555555,19.333333333333332,0.8063333333333333,13.666666666666666,30.444444444444443,44.111111111111114,24.77777777777778,8.11111111111111,4.888888888888889,13.555555555555555,17.0,107.11111111111111,240.0,0.5422222222222222,0.5071111111111111,0.36922222222222223,0.21566666666666667,29.422222222222224,73.1,50.0,62.32222222222222,8.411111111111111,9.68888888888889,12.077777777777778,100.0,111.65555555555555,119.0111111111111
2024-11-27,New York Knicks,240.0,44.2,89.1,0.497,14.7,36.4,0.3944,16.1,18.7,0.8502000000000001,9.1,31.9,41.0,28.4,8.2,4.1,12.0,17.7,119.2,240.0,0.6138,0.5796,0.4082,0.2142,22.55,77.36999999999999,50.31,63.910000000000004,8.36,8.239999999999998,11.01,100.0,121.67999999999999,118.14000000000001
2024-11-27,Oklahoma City Thunder,240.0,43.166666666666664,91.66666666666667,0.4721666666666667,15.333333333333334,41.5,0.37483333333333335,15.5,19.833333333333332,0.7986666666666666,10.333333333333334,35.0,45.333333333333336,27.166666666666668,12.0,5.666666666666667,13.666666666666666,22.666666666666668,117.16666666666667,240.0,0.5838333333333333,0.5558333333333333,0.45083333333333336,0.2205,23.71666666666667,75.64999999999999,50.28333333333333,63.26666666666667,11.733333333333334,12.083333333333334,12.016666666666666,100.0,115.56666666666666,106.66666666666667
2024-11-27,Orlando Magic,240.0,40.25,86.5,0.46475,12.75,39.75,0.3185,19.875,23.75,0.8425,11.625,32.375,44.0,25.0,9.5,7.375,14.5,19.375,113.125,240.0,0.58225,0.538125,0.459125,0.27575,28.05,79.95,53.65,62.0375,9.875,15.7,13.0625,100.0,117.1375,101.0875
2024-11-27,Philadelphia 76ers,246.25,37.25,87.625,0.42425,12.625,38.375,0.32475,18.0,22.25,0.815125,10.375,28.375,38.75,21.5,9.625,4.875,13.625,19.375,105.125,246.25,0.539375,0.496,0.437625,0.257125,22.375,73.1625,45.425,57.975,9.7875,9.8,12.2125,100.0,107.2625,115.275
2024-11-27,Phoenix Suns,242.77777777777777,41.666666666666664,89.11111111111111,0.4694444444444444,15.0,42.666666666666664,0.353,15.88888888888889,20.11111111111111,0.7888888888888889,9.666666666666666,35.666666666666664,45.333333333333336,27.11111111111111,7.0,4.888888888888889,13.333333333333334,18.0,114.22222222222223,242.77777777777777,0.5851111111111111,0.5532222222222223,0.4757777777777778,0.23244444444444445,21.755555555555553,78.5,50.65555555555555,65.51111111111112,6.966666666666667,9.011111111111111,12.022222222222222,100.0,114.85555555555555,115.22222222222223
2024-11-27,Portland Trail Blazers,240.0,37.54545454545455,90.54545454545455,0.4188181818181818,11.363636363636363,35.45454545454545,0.3171818181818182,16.181818181818183,21.90909090909091,0.7407272727272727,13.818181818181818,31.09090909090909,44.90909090909091,19.454545454545453,8.0,6.2727272727272725,15.272727272727273,19.0,102.63636363636364,240.0,0.5161818181818182,0.4819090909090909,0.39081818181818184,0.24709090909090908,28.772727272727273,70.2,48.527272727272724,51.92727272727273,8.1,11.936363636363637,13.263636363636364,100.0,104.9090909090909,113.94545454545455
2024-11-27,Sacramento Kings,246.25,43.5,92.125,0.471375,9.875,34.75,0.286875,15.75,19.75,0.79525,10.25,36.875,47.125,23.25,8.75,4.75,14.5,19.75,112.625,246.25,0.5575,0.524875,0.377375,0.214625,23.425,80.525,52.4125,53.725,8.5,10.6875,12.5375,100.0,110.1,109.425
2024-11-27,San Antonio Spurs,240.0,40.90909090909091,85.72727272727273,0.4773636363636364,15.272727272727273,41.90909090909091,0.361,16.818181818181817,21.0,0.8190909090909091,9.818181818181818,33.90909090909091,43.72727272727273,30.727272727272727,6.545454545454546,6.2727272727272725,14.727272727272727,16.727272727272727,113.9090909090909,240.0,0.599909090909091,0.5664545454545454,0.48963636363636365,0.24345454545454545,23.61818181818182,75.00909090909092,50.57272727272727,74.9090909090909,6.7,12.327272727272726,13.427272727272726,100.0,116.4909090909091,112.17272727272729
2024-11-27,Toronto Raptors,242.5,42.4,93.4,0.45380000000000004,11.4,34.1,0.3339,13.8,20.3,0.6749,14.5,31.2,45.7,29.3,7.9,3.8,14.1,21.2,110.0,242.5,0.5376,0.5147,0.365,0.2203,31.339999999999996,73.0,51.33,68.6,7.95,8.16,12.120000000000001,100.0,111.83,117.3
2024-11-27,Utah Jazz,240.0,40.0,87.0,0.4597142857142857,13.857142857142858,37.714285714285715,0.37,13.285714285714286,17.142857142857142,0.7771428571428572,13.571428571428571,31.285714285714285,44.857142857142854,25.571428571428573,6.857142857142857,4.0,19.142857142857142,18.285714285714285,107.14285714285714,240.0,0.5664285714285714,0.5389999999999999,0.43257142857142855,0.1985714285714286,31.74285714285714,74.05714285714285,52.81428571428571,63.857142857142854,7.128571428571428,8.057142857142857,16.8,100.0,110.62857142857142,119.25714285714285
